hexal_id,receptor_channel,node_id,node_type,u,v
708,3,2871,R4,15,-12
708,4,3592,R5,15,-12
708,5,4313,R6,15,-12
708,6,5034,R7,15,-12
708,7,5755,R8,15,-12
709,0,709,R1,15,-11
709,1,1430,R2,15,-11
709,2,2151,R3,15,-11
709,3,2872,R4,15,-11
709,4,3593,R5,15,-11
709,5,4314,R6,15,-11
709,6,5035,R7,15,-11
709,7,5756,R8,15,-11
710,0,710,R1,15,-10
710,1,1431,R2,15,-10
710,2,2152,R3,15,-10
710,3,2873,R4,15,-10
710,4,3594,R5,15,-10
710,5,4315,R6,15,-10
710,6,5036,R7,15,-10
710,7,5757,R8,15,-10
711,0,711,R1,15,-9
711,1,1432,R2,15,-9
711,2,2153,R3,15,-9
711,3,2874,R4,15,-9
711,4,3595,R5,15,-9
711,5,4316,R6,15,-9
711,6,5037,R7,15,-9
711,7,5758,R8,15,-9
712,0,712,R1,15,-8
712,1,1433,R2,15,-8
712,2,2154,R3,15,-8
712,3,2875,R4,15,-8
712,4,3596,R5,15,-8
712,5,4317,R6,15,-8
712,6,5038,R7,15,-8
712,7,5759,R8,15,-8
713,0,713,R1,15,-7
713,1,1434,R2,15,-7
713,2,2155,R3,15,-7
713,3,2876,R4,15,-7
713,4,3597,R5,15,-7
713,5,4318,R6,15,-7
713,6,5039,R7,15,-7
713,7,5760,R8,15,-7
714,0,714,R1,15,-6
714,1,1435,R2,15,-6
714,2,2156,R3,15,-6
714,3,2877,R4,15,-6
714,4,3598,R5,15,-6
714,5,4319,R6,15,-6
714,6,5040,R7,15,-6
714,7,5761,R8,15,-6
715,0,715,R1,15,-5
715,1,1436,R2,15,-5
715,2,2157,R3,15,-5
715,3,2878,R4,15,-5
715,4,3599,R5,15,-5
715,5,4320,R6,15,-5
715,6,5041,R7,15,-5
715,7,5762,R8,15,-5
716,0,716,R1,15,-4
716,1,1437,R2,15,-4
716,2,2158,R3,15,-4
716,3,2879,R4,15,-4
716,4,3600,R5,15,-4
716,5,4321,R6,15,-4
716,6,5042,R7,15,-4
716,7,5763,R8,15,-4
717,0,717,R1,15,-3
717,1,1438,R2,15,-3
717,2,2159,R3,15,-3
717,3,2880,R4,15,-3
717,4,3601,R5,15,-3
717,5,4322,R6,15,-3
717,6,5043,R7,15,-3
717,7,5764,R8,15,-3
718,0,718,R1,15,-2
718,1,1439,R2,15,-2
718,2,2160,R3,15,-2
718,3,2881,R4,15,-2
718,4,3602,R5,15,-2
718,5,4323,R6,15,-2
718,6,5044,R7,15,-2
718,7,5765,R8,15,-2
719,0,719,R1,15,-1
719,1,1440,R2,15,-1
719,2,2161,R3,15,-1
719,3,2882,R4,15,-1
719,4,3603,R5,15,-1
719,5,4324,R6,15,-1
719,6,5045,R7,15,-1
719,7,5766,R8,15,-1
720,0,720,R1,15,0
720,1,1441,R2,15,0
720,2,2162,R3,15,0
720,3,2883,R4,15,0
720,4,3604,R5,15,0
720,5,4325,R6,15,0
720,6,5046,R7,15,0
720,7,5767,R8,15,0
